customer_id,email,name,country,signup_date,age,account_type,created_at
2672,customer2672@example.com,Customer 2672,USA,2023-01-17,39,Business,2023-01-17 00:00:00
2673,customer2673@example.com,Customer 2673,France,2023-02-28,32,Individual,2023-02-28 00:00:00
2674,customer2674@example.com,Customer 2674,UK,2023-10-15,49,Business,2023-10-15 00:00:00
2675,customer2675@example.com,Customer 2675,Canada,2023-06-24,67,Individual,2023-06-24 00:00:00
2676,customer2676@example.com,Customer 2676,Canada,2023-10-13,75,Individual,2023-10-13 00:00:00
2677,customer2677@example.com,Customer 2677,France,2023-12-20,56,Enterprise,2023-12-20 00:00:00
2678,customer2678@example.com,Customer 2678,Australia,2023-02-23,21,Business,2023-02-23 00:00:00
2679,customer2679@example.com,Customer 2679,USA,2023-08-23,24,Enterprise,2023-08-23 00:00:00
2680,customer2680@example.com,Customer 2680,USA,2023-11-09,70,Enterprise,2023-11-09 00:00:00
2681,customer2681@example.com,Customer 2681,France,2023-01-22,24,Individual,2023-01-22 00:00:00
2682,customer2682@example.com,Customer 2682,USA,2023-11-19,73,Individual,2023-11-19 00:00:00
2683,customer2683@example.com,Customer 2683,UK,2023-07-05,64,Business,2023-07-05 00:00:00
2684,customer2684@example.com,Customer 2684,Germany,2023-12-29,66,Enterprise,2023-12-29 00:00:00
2685,customer2685@example.com,Customer 2685,Australia,2023-09-13,73,Individual,2023-09-13 00:00:00
2686,customer2686@example.com,Customer 2686,Australia,2023-03-20,41,Business,2023-03-20 00:00:00
2687,customer2687@example.com,Customer 2687,USA,2023-03-12,72,Individual,2023-03-12 00:00:00
2688,customer2688@example.com,Customer 2688,Germany,2023-08-13,67,Individual,2023-08-13 00:00:00
2689,customer2689@example.com,Customer 2689,Germany,2023-05-06,39,Business,2023-05-06 00:00:00
2690,customer2690@example.com,Customer 2690,UK,2023-09-16,23,Business,2023-09-16 00:00:00
2691,customer2691@example.com,Customer 2691,Australia,2023-07-10,66,Business,2023-07-10 00:00:00
2692,customer2692@example.com,Customer 2692,Australia,2023-07-04,60,Individual,2023-07-04 00:00:00
2693,customer2693@example.com,Customer 2693,France,2023-03-19,44,Individual,2023-03-19 00:00:00
2694,customer2694@example.com,Customer 2694,Germany,2023-03-12,44,Business,2023-03-12 00:00:00
2695,customer2695@example.com,Customer 2695,France,2023-08-23,68,Enterprise,2023-08-23 00:00:00
2696,customer2696@example.com,Customer 2696,USA,2023-07-05,46,Individual,2023-07-05 00:00:00
2697,customer2697@example.com,Customer 2697,Australia,2023-01-06,69,Enterprise,2023-01-06 00:00:00
2698,customer2698@example.com,Customer 2698,USA,2023-02-05,39,Business,2023-02-05 00:00:00
2699,customer2699@example.com,Customer 2699,UK,2023-07-25,45,Individual,2023-07-25 00:00:00
2700,customer2700@example.com,Customer 2700,USA,2023-07-21,60,Enterprise,2023-07-21 00:00:00
2701,customer2701@example.com,Customer 2701,France,2023-03-19,21,Enterprise,2023-03-19 00:00:00
2702,customer2702@example.com,Customer 2702,Australia,2024-01-01,74,Enterprise,2024-01-01 00:00:00
2703,customer2703@example.com,Customer 2703,Germany,2023-06-01,43,Enterprise,2023-06-01 00:00:00
2704,customer2704@example.com,Customer 2704,France,2023-12-25,73,Business,2023-12-25 00:00:00
2705,customer2705@example.com,Customer 2705,Canada,2023-06-10,18,Business,2023-06-10 00:00:00
2706,customer2706@example.com,Customer 2706,France,2023-09-28,27,Enterprise,2023-09-28 00:00:00
2707,customer2707@example.com,Customer 2707,Germany,2023-07-26,59,Individual,2023-07-26 00:00:00
2708,customer2708@example.com,Customer 2708,France,2023-10-06,68,Enterprise,2023-10-06 00:00:00
2709,customer2709@example.com,Customer 2709,Germany,2023-11-30,62,Business,2023-11-30 00:00:00
2710,customer2710@example.com,Customer 2710,Germany,2023-11-29,67,Individual,2023-11-29 00:00:00
2711,customer2711@example.com,Customer 2711,USA,2023-06-04,20,Enterprise,2023-06-04 00:00:00
2712,customer2712@example.com,Customer 2712,Germany,2023-06-21,64,Enterprise,2023-06-21 00:00:00
2713,customer2713@example.com,Customer 2713,France,2023-03-06,52,Business,2023-03-06 00:00:00
2714,customer2714@example.com,Customer 2714,USA,2023-04-20,50,Enterprise,2023-04-20 00:00:00
2715,customer2715@example.com,Customer 2715,France,2023-06-09,39,Enterprise,2023-06-09 00:00:00
2716,customer2716@example.com,Customer 2716,USA,2023-03-23,19,Enterprise,2023-03-23 00:00:00
2717,customer2717@example.com,Customer 2717,Canada,2023-10-31,33,Business,2023-10-31 00:00:00
2718,customer2718@example.com,Customer 2718,France,2023-08-05,25,Enterprise,2023-08-05 00:00:00
2719,customer2719@example.com,Customer 2719,Canada,2023-01-31,34,Enterprise,2023-01-31 00:00:00
2720,customer2720@example.com,Customer 2720,Canada,2023-09-17,25,Individual,2023-09-17 00:00:00
2721,customer2721@example.com,Customer 2721,USA,2023-11-30,46,Business,2023-11-30 00:00:00
2722,customer2722@example.com,Customer 2722,Australia,2023-10-21,18,Business,2023-10-21 00:00:00
2723,customer2723@example.com,Customer 2723,UK,2023-06-23,69,Enterprise,2023-06-23 00:00:00
2724,customer2724@example.com,Customer 2724,France,2023-10-25,63,Enterprise,2023-10-25 00:00:00
2725,customer2725@example.com,Customer 2725,France,2023-12-07,72,Enterprise,2023-12-07 00:00:00
2726,customer2726@example.com,Customer 2726,Canada,2023-04-30,37,Business,2023-04-30 00:00:00
2727,customer2727@example.com,Customer 2727,Australia,2023-12-08,54,Enterprise,2023-12-08 00:00:00
2728,customer2728@example.com,Customer 2728,Australia,2023-03-13,42,Enterprise,2023-03-13 00:00:00
2729,customer2729@example.com,Customer 2729,USA,2023-05-07,38,Enterprise,2023-05-07 00:00:00
2730,customer2730@example.com,Customer 2730,UK,2023-10-26,70,Business,2023-10-26 00:00:00
2731,customer2731@example.com,Customer 2731,USA,2023-08-21,27,Enterprise,2023-08-21 00:00:00
2732,customer2732@example.com,Customer 2732,Germany,2023-08-06,23,Individual,2023-08-06 00:00:00
2733,customer2733@example.com,Customer 2733,Germany,2023-02-01,74,Individual,2023-02-01 00:00:00
2734,customer2734@example.com,Customer 2734,UK,2023-09-01,46,Individual,2023-09-01 00:00:00
2735,customer2735@example.com,Customer 2735,Australia,2023-07-09,51,Business,2023-07-09 00:00:00
2736,customer2736@example.com,Customer 2736,France,2023-10-29,51,Business,2023-10-29 00:00:00
2737,customer2737@example.com,Customer 2737,France,2023-05-16,49,Enterprise,2023-05-16 00:00:00
2738,customer2738@example.com,Customer 2738,Germany,2023-08-05,62,Business,2023-08-05 00:00:00
2739,customer2739@example.com,Customer 2739,UK,2023-08-02,27,Enterprise,2023-08-02 00:00:00
2740,customer2740@example.com,Customer 2740,Germany,2023-03-07,63,Business,2023-03-07 00:00:00
2741,customer2741@example.com,Customer 2741,Australia,2023-03-08,50,Enterprise,2023-03-08 00:00:00
2742,customer2742@example.com,Customer 2742,Australia,2023-03-02,31,Business,2023-03-02 00:00:00
2743,customer2743@example.com,Customer 2743,USA,2023-08-31,65,Individual,2023-08-31 00:00:00
2744,customer2744@example.com,Customer 2744,Canada,2023-10-14,25,Enterprise,2023-10-14 00:00:00
2745,customer2745@example.com,Customer 2745,USA,2023-07-29,25,Business,2023-07-29 00:00:00
2746,customer2746@example.com,Customer 2746,Canada,2023-10-20,20,Enterprise,2023-10-20 00:00:00
2747,customer2747@example.com,Customer 2747,USA,2023-03-20,41,Business,2023-03-20 00:00:00
2748,customer2748@example.com,Customer 2748,Canada,2023-07-11,36,Business,2023-07-11 00:00:00
2749,customer2749@example.com,Customer 2749,UK,2023-01-15,27,Enterprise,2023-01-15 00:00:00
2750,customer2750@example.com,Customer 2750,USA,2023-08-04,75,Business,2023-08-04 00:00:00
2751,customer2751@example.com,Customer 2751,UK,2023-05-26,29,Enterprise,2023-05-26 00:00:00
2752,customer2752@example.com,Customer 2752,USA,2023-09-08,25,Enterprise,2023-09-08 00:00:00
2753,customer2753@example.com,Customer 2753,USA,2023-06-28,73,Individual,2023-06-28 00:00:00
2754,customer2754@example.com,Customer 2754,Germany,2023-08-02,54,Business,2023-08-02 00:00:00
2755,customer2755@example.com,Customer 2755,Germany,2023-10-17,75,Business,2023-10-17 00:00:00
2756,customer2756@example.com,Customer 2756,Germany,2023-07-13,71,Enterprise,2023-07-13 00:00:00
2757,customer2757@example.com,Customer 2757,UK,2023-11-07,66,Individual,2023-11-07 00:00:00
2758,customer2758@example.com,Customer 2758,Australia,2023-09-16,47,Business,2023-09-16 00:00:00
2759,customer2759@example.com,Customer 2759,Germany,2023-12-08,27,Enterprise,2023-12-08 00:00:00
2760,customer2760@example.com,Customer 2760,USA,2023-06-16,69,Enterprise,2023-06-16 00:00:00
2761,customer2761@example.com,Customer 2761,France,2023-12-07,44,Business,2023-12-07 00:00:00
2762,customer2762@example.com,Customer 2762,Germany,2023-04-30,39,Enterprise,2023-04-30 00:00:00
2763,customer2763@example.com,Customer 2763,Australia,2023-01-24,74,Business,2023-01-24 00:00:00
2764,customer2764@example.com,Customer 2764,Australia,2023-05-23,23,Individual,2023-05-23 00:00:00
2765,customer2765@example.com,Customer 2765,USA,2023-12-29,54,Enterprise,2023-12-29 00:00:00
2766,customer2766@example.com,Customer 2766,Canada,2023-12-29,53,Enterprise,2023-12-29 00:00:00
2767,customer2767@example.com,Customer 2767,Australia,2023-03-05,53,Individual,2023-03-05 00:00:00
2768,customer2768@example.com,Customer 2768,France,2023-04-09,52,Enterprise,2023-04-09 00:00:00
2769,customer2769@example.com,Customer 2769,France,2023-01-28,51,Individual,2023-01-28 00:00:00
2770,customer2770@example.com,Customer 2770,France,2023-09-01,75,Individual,2023-09-01 00:00:00
2771,customer2771@example.com,Customer 2771,Australia,2023-03-03,52,Individual,2023-03-03 00:00:00
2772,customer2772@example.com,Customer 2772,Canada,2023-01-10,68,Individual,2023-01-10 00:00:00
2773,customer2773@example.com,Customer 2773,Australia,2023-05-06,71,Enterprise,2023-05-06 00:00:00
2774,customer2774@example.com,Customer 2774,USA,2023-08-16,69,Enterprise,2023-08-16 00:00:00
2775,customer2775@example.com,Customer 2775,Canada,2023-11-07,43,Enterprise,2023-11-07 00:00:00
2776,customer2776@example.com,Customer 2776,Germany,2023-01-24,73,Individual,2023-01-24 00:00:00
2777,customer2777@example.com,Customer 2777,Germany,2023-06-24,29,Business,2023-06-24 00:00:00
2778,customer2778@example.com,Customer 2778,France,2023-01-13,38,Business,2023-01-13 00:00:00
2779,customer2779@example.com,Customer 2779,USA,2023-05-12,25,Individual,2023-05-12 00:00:00
2780,customer2780@example.com,Customer 2780,UK,2023-10-05,36,Individual,2023-10-05 00:00:00
2781,customer2781@example.com,Customer 2781,Canada,2023-04-04,67,Individual,2023-04-04 00:00:00
2782,customer2782@example.com,Customer 2782,Canada,2023-03-20,44,Enterprise,2023-03-20 00:00:00
2783,customer2783@example.com,Customer 2783,USA,2023-03-28,57,Business,2023-03-28 00:00:00
2784,customer2784@example.com,Customer 2784,USA,2023-04-03,63,Individual,2023-04-03 00:00:00
2785,customer2785@example.com,Customer 2785,Germany,2023-06-02,24,Business,2023-06-02 00:00:00
2786,customer2786@example.com,Customer 2786,Germany,2023-03-14,75,Business,2023-03-14 00:00:00
2787,customer2787@example.com,Customer 2787,Germany,2023-05-13,70,Individual,2023-05-13 00:00:00
2788,customer2788@example.com,Customer 2788,UK,2023-01-27,33,Enterprise,2023-01-27 00:00:00
2789,customer2789@example.com,Customer 2789,UK,2023-10-28,49,Enterprise,2023-10-28 00:00:00
2790,customer2790@example.com,Customer 2790,Germany,2023-09-16,25,Business,2023-09-16 00:00:00
2791,customer2791@example.com,Customer 2791,Canada,2023-02-01,47,Enterprise,2023-02-01 00:00:00
2792,customer2792@example.com,Customer 2792,USA,2023-07-28,48,Individual,2023-07-28 00:00:00
2793,customer2793@example.com,Customer 2793,Australia,2023-07-28,32,Individual,2023-07-28 00:00:00
2794,customer2794@example.com,Customer 2794,France,2023-05-18,55,Enterprise,2023-05-18 00:00:00
2795,customer2795@example.com,Customer 2795,UK,2023-02-21,66,Enterprise,2023-02-21 00:00:00
2796,customer2796@example.com,Customer 2796,UK,2023-11-30,37,Enterprise,2023-11-30 00:00:00
2797,customer2797@example.com,Customer 2797,Germany,2023-07-28,23,Enterprise,2023-07-28 00:00:00
2798,customer2798@example.com,Customer 2798,UK,2023-09-14,68,Individual,2023-09-14 00:00:00
2799,customer2799@example.com,Customer 2799,France,2023-07-11,28,Individual,2023-07-11 00:00:00
2800,customer2800@example.com,Customer 2800,Germany,2023-10-03,53,Business,2023-10-03 00:00:00
2801,customer2801@example.com,Customer 2801,USA,2023-01-22,70,Business,2023-01-22 00:00:00
2802,customer2802@example.com,Customer 2802,Canada,2023-11-14,59,Individual,2023-11-14 00:00:00
2803,customer2803@example.com,Customer 2803,USA,2023-01-01,48,Business,2023-01-01 00:00:00
2804,customer2804@example.com,Customer 2804,Canada,2023-11-03,71,Enterprise,2023-11-03 00:00:00
2805,customer2805@example.com,Customer 2805,Canada,2023-07-14,71,Enterprise,2023-07-14 00:00:00
2806,customer2806@example.com,Customer 2806,France,2023-04-19,71,Enterprise,2023-04-19 00:00:00
2807,customer2807@example.com,Customer 2807,USA,2023-05-25,28,Enterprise,2023-05-25 00:00:00
2808,customer2808@example.com,Customer 2808,France,2023-10-01,22,Business,2023-10-01 00:00:00
2809,customer2809@example.com,Customer 2809,Germany,2023-02-15,62,Individual,2023-02-15 00:00:00
2810,customer2810@example.com,Customer 2810,Australia,2023-03-13,53,Business,2023-03-13 00:00:00
2811,customer2811@example.com,Customer 2811,UK,2023-08-10,57,Enterprise,2023-08-10 00:00:00
2812,customer2812@example.com,Customer 2812,Australia,2023-06-12,39,Enterprise,2023-06-12 00:00:00
2813,customer2813@example.com,Customer 2813,Australia,2023-05-14,46,Business,2023-05-14 00:00:00
2814,customer2814@example.com,Customer 2814,Australia,2023-05-06,38,Business,2023-05-06 00:00:00
2815,customer2815@example.com,Customer 2815,Germany,2023-04-18,56,Business,2023-04-18 00:00:00
2816,customer2816@example.com,Customer 2816,Australia,2023-01-09,26,Enterprise,2023-01-09 00:00:00
2817,customer2817@example.com,Customer 2817,France,2023-01-02,48,Individual,2023-01-02 00:00:00
2818,customer2818@example.com,Customer 2818,Australia,2023-01-05,29,Business,2023-01-05 00:00:00
2819,customer2819@example.com,Customer 2819,Australia,2023-10-12,63,Business,2023-10-12 00:00:00
2820,customer2820@example.com,Customer 2820,France,2023-07-21,23,Enterprise,2023-07-21 00:00:00
2821,customer2821@example.com,Customer 2821,USA,2023-11-30,52,Individual,2023-11-30 00:00:00
2822,customer2822@example.com,Customer 2822,Germany,2023-12-10,61,Individual,2023-12-10 00:00:00
2823,customer2823@example.com,Customer 2823,Germany,2023-06-30,70,Enterprise,2023-06-30 00:00:00
2824,customer2824@example.com,Customer 2824,Germany,2023-07-03,29,Enterprise,2023-07-03 00:00:00
2825,customer2825@example.com,Customer 2825,USA,2023-01-05,47,Business,2023-01-05 00:00:00
2826,customer2826@example.com,Customer 2826,Germany,2023-04-09,18,Individual,2023-04-09 00:00:00
2827,customer2827@example.com,Customer 2827,Canada,2023-01-11,61,Enterprise,2023-01-11 00:00:00
2828,customer2828@example.com,Customer 2828,UK,2023-07-03,23,Enterprise,2023-07-03 00:00:00
2829,customer2829@example.com,Customer 2829,Canada,2023-11-17,69,Enterprise,2023-11-17 00:00:00
2830,customer2830@example.com,Customer 2830,UK,2023-04-24,49,Business,2023-04-24 00:00:00
2831,customer2831@example.com,Customer 2831,Canada,2023-01-19,49,Enterprise,2023-01-19 00:00:00
2832,customer2832@example.com,Customer 2832,France,2023-12-28,31,Individual,2023-12-28 00:00:00
2833,customer2833@example.com,Customer 2833,Australia,2023-04-11,43,Individual,2023-04-11 00:00:00
2834,customer2834@example.com,Customer 2834,France,2023-05-23,50,Business,2023-05-23 00:00:00
2835,customer2835@example.com,Customer 2835,France,2023-03-29,30,Enterprise,2023-03-29 00:00:00
2836,customer2836@example.com,Customer 2836,Australia,2023-10-17,61,Enterprise,2023-10-17 00:00:00
2837,customer2837@example.com,Customer 2837,UK,2023-10-17,22,Enterprise,2023-10-17 00:00:00
2838,customer2838@example.com,Customer 2838,Australia,2023-03-07,22,Individual,2023-03-07 00:00:00
2839,customer2839@example.com,Customer 2839,France,2023-05-13,72,Individual,2023-05-13 00:00:00
2840,customer2840@example.com,Customer 2840,Australia,2023-09-25,68,Business,2023-09-25 00:00:00
2841,customer2841@example.com,Customer 2841,Australia,2023-04-09,19,Enterprise,2023-04-09 00:00:00
2842,customer2842@example.com,Customer 2842,France,2023-12-14,57,Business,2023-12-14 00:00:00
2843,customer2843@example.com,Customer 2843,France,2023-12-15,74,Business,2023-12-15 00:00:00
2844,customer2844@example.com,Customer 2844,Germany,2023-01-02,59,Enterprise,2023-01-02 00:00:00
2845,customer2845@example.com,Customer 2845,USA,2023-11-29,72,Business,2023-11-29 00:00:00
2846,customer2846@example.com,Customer 2846,Germany,2023-08-10,35,Individual,2023-08-10 00:00:00
2847,customer2847@example.com,Customer 2847,France,2023-12-15,47,Business,2023-12-15 00:00:00
2848,customer2848@example.com,Customer 2848,France,2023-07-05,66,Individual,2023-07-05 00:00:00
2849,customer2849@example.com,Customer 2849,USA,2023-04-25,35,Business,2023-04-25 00:00:00
2850,customer2850@example.com,Customer 2850,Germany,2023-09-30,38,Individual,2023-09-30 00:00:00
2851,customer2851@example.com,Customer 2851,UK,2023-07-20,39,Individual,2023-07-20 00:00:00
2852,customer2852@example.com,Customer 2852,USA,2023-10-20,65,Individual,2023-10-20 00:00:00
2853,customer2853@example.com,Customer 2853,Germany,2023-12-20,22,Individual,2023-12-20 00:00:00
2854,customer2854@example.com,Customer 2854,UK,2023-04-11,39,Business,2023-04-11 00:00:00
2855,customer2855@example.com,Customer 2855,Australia,2023-02-02,58,Individual,2023-02-02 00:00:00
2856,customer2856@example.com,Customer 2856,Germany,2023-01-15,45,Individual,2023-01-15 00:00:00
2857,customer2857@example.com,Customer 2857,Australia,2023-10-31,39,Business,2023-10-31 00:00:00
2858,customer2858@example.com,Customer 2858,USA,2023-05-07,48,Individual,2023-05-07 00:00:00
2859,customer2859@example.com,Customer 2859,USA,2023-06-24,70,Business,2023-06-24 00:00:00
2860,customer2860@example.com,Customer 2860,UK,2023-09-24,22,Enterprise,2023-09-24 00:00:00
2861,customer2861@example.com,Customer 2861,Germany,2023-11-14,66,Individual,2023-11-14 00:00:00
2862,customer2862@example.com,Customer 2862,Germany,2023-11-17,55,Individual,2023-11-17 00:00:00
2863,customer2863@example.com,Customer 2863,USA,2023-02-13,20,Business,2023-02-13 00:00:00
2864,customer2864@example.com,Customer 2864,Australia,2023-06-10,22,Individual,2023-06-10 00:00:00
2865,customer2865@example.com,Customer 2865,Germany,2023-02-01,21,Business,2023-02-01 00:00:00
2866,customer2866@example.com,Customer 2866,Australia,2023-11-09,45,Individual,2023-11-09 00:00:00
2867,customer2867@example.com,Customer 2867,Australia,2023-02-22,21,Enterprise,2023-02-22 00:00:00
2868,customer2868@example.com,Customer 2868,Canada,2023-01-27,72,Business,2023-01-27 00:00:00
2869,customer2869@example.com,Customer 2869,USA,2023-07-25,57,Business,2023-07-25 00:00:00
2870,customer2870@example.com,Customer 2870,France,2023-04-30,68,Enterprise,2023-04-30 00:00:00
2871,customer2871@example.com,Customer 2871,USA,2023-11-16,47,Business,2023-11-16 00:00:00
2872,customer2872@example.com,Customer 2872,Germany,2023-08-26,74,Enterprise,2023-08-26 00:00:00
2873,customer2873@example.com,Customer 2873,USA,2023-11-14,39,Enterprise,2023-11-14 00:00:00
2874,customer2874@example.com,Customer 2874,USA,2023-12-12,47,Enterprise,2023-12-12 00:00:00
2875,customer2875@example.com,Customer 2875,France,2023-06-18,30,Individual,2023-06-18 00:00:00
2876,customer2876@example.com,Customer 2876,USA,2023-02-22,56,Enterprise,2023-02-22 00:00:00
2877,customer2877@example.com,Customer 2877,France,2023-02-04,68,Individual,2023-02-04 00:00:00
2878,customer2878@example.com,Customer 2878,UK,2023-10-21,58,Enterprise,2023-10-21 00:00:00
2879,customer2879@example.com,Customer 2879,Canada,2023-05-12,44,Business,2023-05-12 00:00:00
2880,customer2880@example.com,Customer 2880,Germany,2023-11-14,29,Individual,2023-11-14 00:00:00
2881,customer2881@example.com,Customer 2881,USA,2023-03-12,21,Individual,2023-03-12 00:00:00
2882,customer2882@example.com,Customer 2882,France,2023-06-09,45,Enterprise,2023-06-09 00:00:00
2883,customer2883@example.com,Customer 2883,Canada,2023-11-30,37,Enterprise,2023-11-30 00:00:00
2884,customer2884@example.com,Customer 2884,UK,2023-10-05,27,Business,2023-10-05 00:00:00
2885,customer2885@example.com,Customer 2885,France,2023-06-08,39,Business,2023-06-08 00:00:00
2886,customer2886@example.com,Customer 2886,USA,2023-07-08,51,Enterprise,2023-07-08 00:00:00
2887,customer2887@example.com,Customer 2887,Australia,2023-12-03,27,Individual,2023-12-03 00:00:00
2888,customer2888@example.com,Customer 2888,France,2023-05-02,70,Enterprise,2023-05-02 00:00:00
2889,customer2889@example.com,Customer 2889,Germany,2023-01-28,40,Individual,2023-01-28 00:00:00
2890,customer2890@example.com,Customer 2890,Australia,2023-04-13,30,Individual,2023-04-13 00:00:00
2891,customer2891@example.com,Customer 2891,UK,2023-06-24,60,Business,2023-06-24 00:00:00
2892,customer2892@example.com,Customer 2892,Australia,2023-12-22,47,Enterprise,2023-12-22 00:00:00
2893,customer2893@example.com,Customer 2893,Canada,2023-12-21,72,Enterprise,2023-12-21 00:00:00
2894,customer2894@example.com,Customer 2894,Canada,2023-10-17,57,Business,2023-10-17 00:00:00
2895,customer2895@example.com,Customer 2895,Canada,2023-08-03,28,Individual,2023-08-03 00:00:00
2896,customer2896@example.com,Customer 2896,USA,2023-08-21,49,Individual,2023-08-21 00:00:00
2897,customer2897@example.com,Customer 2897,Australia,2023-01-02,32,Enterprise,2023-01-02 00:00:00
2898,customer2898@example.com,Customer 2898,Germany,2023-04-28,57,Individual,2023-04-28 00:00:00
2899,customer2899@example.com,Customer 2899,Germany,2023-05-03,65,Business,2023-05-03 00:00:00
2900,customer2900@example.com,Customer 2900,UK,2023-07-12,43,Individual,2023-07-12 00:00:00
2901,customer2901@example.com,Customer 2901,Canada,2023-01-04,18,Individual,2023-01-04 00:00:00
2902,customer2902@example.com,Customer 2902,USA,2023-07-03,53,Individual,2023-07-03 00:00:00
2903,customer2903@example.com,Customer 2903,Canada,2023-03-14,46,Individual,2023-03-14 00:00:00
2904,customer2904@example.com,Customer 2904,France,2023-11-20,66,Business,2023-11-20 00:00:00
2905,customer2905@example.com,Customer 2905,USA,2023-01-23,30,Individual,2023-01-23 00:00:00
2906,customer2906@example.com,Customer 2906,UK,2023-05-26,32,Business,2023-05-26 00:00:00
2907,customer2907@example.com,Customer 2907,Canada,2023-03-31,72,Enterprise,2023-03-31 00:00:00
2908,customer2908@example.com,Customer 2908,UK,2023-05-06,30,Individual,2023-05-06 00:00:00
2909,customer2909@example.com,Customer 2909,Canada,2023-04-01,24,Individual,2023-04-01 00:00:00
2910,customer2910@example.com,Customer 2910,UK,2023-12-13,42,Enterprise,2023-12-13 00:00:00
2911,customer2911@example.com,Customer 2911,Canada,2023-02-26,31,Business,2023-02-26 00:00:00
2912,customer2912@example.com,Customer 2912,UK,2023-08-22,41,Business,2023-08-22 00:00:00
2913,customer2913@example.com,Customer 2913,UK,2023-12-05,51,Enterprise,2023-12-05 00:00:00
2914,customer2914@example.com,Customer 2914,Australia,2023-08-11,22,Individual,2023-08-11 00:00:00
2915,customer2915@example.com,Customer 2915,UK,2023-03-15,68,Individual,2023-03-15 00:00:00
2916,customer2916@example.com,Customer 2916,France,2023-04-09,42,Enterprise,2023-04-09 00:00:00
2917,customer2917@example.com,Customer 2917,Canada,2023-07-11,56,Business,2023-07-11 00:00:00
2918,customer2918@example.com,Customer 2918,UK,2023-11-22,20,Enterprise,2023-11-22 00:00:00
2919,customer2919@example.com,Customer 2919,UK,2023-10-28,72,Enterprise,2023-10-28 00:00:00
2920,customer2920@example.com,Customer 2920,UK,2023-05-31,38,Individual,2023-05-31 00:00:00
2921,customer2921@example.com,Customer 2921,Australia,2023-01-28,68,Business,2023-01-28 00:00:00
2922,customer2922@example.com,Customer 2922,France,2023-03-06,55,Business,2023-03-06 00:00:00
2923,customer2923@example.com,Customer 2923,Australia,2023-04-18,23,Business,2023-04-18 00:00:00
2924,customer2924@example.com,Customer 2924,France,2023-12-06,22,Individual,2023-12-06 00:00:00
2925,customer2925@example.com,Customer 2925,Germany,2023-09-18,66,Enterprise,2023-09-18 00:00:00
2926,customer2926@example.com,Customer 2926,Canada,2023-09-18,49,Enterprise,2023-09-18 00:00:00
2927,customer2927@example.com,Customer 2927,UK,2023-08-26,38,Enterprise,2023-08-26 00:00:00
2928,customer2928@example.com,Customer 2928,France,2023-07-11,62,Business,2023-07-11 00:00:00
2929,customer2929@example.com,Customer 2929,Germany,2023-09-11,35,Enterprise,2023-09-11 00:00:00
2930,customer2930@example.com,Customer 2930,Australia,2023-07-25,68,Enterprise,2023-07-25 00:00:00
2931,customer2931@example.com,Customer 2931,USA,2023-11-29,31,Individual,2023-11-29 00:00:00
2932,customer2932@example.com,Customer 2932,Germany,2023-04-14,73,Individual,2023-04-14 00:00:00
2933,customer2933@example.com,Customer 2933,UK,2023-07-22,37,Business,2023-07-22 00:00:00
2934,customer2934@example.com,Customer 2934,France,2023-07-13,28,Business,2023-07-13 00:00:00
2935,customer2935@example.com,Customer 2935,France,2023-05-11,23,Individual,2023-05-11 00:00:00
2936,customer2936@example.com,Customer 2936,Canada,2023-02-13,46,Enterprise,2023-02-13 00:00:00
2937,customer2937@example.com,Customer 2937,UK,2023-06-30,55,Individual,2023-06-30 00:00:00
2938,customer2938@example.com,Customer 2938,France,2023-08-27,57,Business,2023-08-27 00:00:00
2939,customer2939@example.com,Customer 2939,Germany,2023-08-07,47,Business,2023-08-07 00:00:00
2940,customer2940@example.com,Customer 2940,Canada,2023-07-29,69,Business,2023-07-29 00:00:00
2941,customer2941@example.com,Customer 2941,Canada,2023-06-12,42,Individual,2023-06-12 00:00:00
2942,customer2942@example.com,Customer 2942,Germany,2023-04-02,32,Business,2023-04-02 00:00:00
2943,customer2943@example.com,Customer 2943,USA,2023-11-27,40,Individual,2023-11-27 00:00:00
2944,customer2944@example.com,Customer 2944,France,2023-05-31,50,Enterprise,2023-05-31 00:00:00
2945,customer2945@example.com,Customer 2945,USA,2023-11-26,68,Business,2023-11-26 00:00:00
2946,customer2946@example.com,Customer 2946,USA,2023-04-27,25,Individual,2023-04-27 00:00:00
2947,customer2947@example.com,Customer 2947,USA,2023-07-04,52,Individual,2023-07-04 00:00:00
2948,customer2948@example.com,Customer 2948,UK,2023-06-20,61,Business,2023-06-20 00:00:00
2949,customer2949@example.com,Customer 2949,Canada,2023-05-09,65,Enterprise,2023-05-09 00:00:00
2950,customer2950@example.com,Customer 2950,UK,2023-05-21,63,Enterprise,2023-05-21 00:00:00
2951,customer2951@example.com,Customer 2951,Australia,2023-03-12,65,Enterprise,2023-03-12 00:00:00
2952,customer2952@example.com,Customer 2952,USA,2023-05-14,67,Business,2023-05-14 00:00:00
2953,customer2953@example.com,Customer 2953,Canada,2023-05-25,68,Business,2023-05-25 00:00:00
2954,customer2954@example.com,Customer 2954,France,2023-07-27,66,Enterprise,2023-07-27 00:00:00
2955,customer2955@example.com,Customer 2955,Germany,2023-01-07,59,Enterprise,2023-01-07 00:00:00
2956,customer2956@example.com,Customer 2956,Germany,2023-03-18,32,Individual,2023-03-18 00:00:00
2957,customer2957@example.com,Customer 2957,Germany,2023-04-18,32,Enterprise,2023-04-18 00:00:00
